V1	V2.x	V3	V4	V5	grp	DUP	len
NC_021684.1	Gnomon	exon	15025391	15025564	7486	NO	173
NC_021684.1	Gnomon	intron	15025565	15027530	7487	NO	1965
NC_021684.1	Gnomon	exon	15027531	15027735	7488	NO	204
NC_021684.1	Gnomon	intron	15027736	15027737	7489	NO	1
NC_021684.1	Gnomon	exon	15027738	15027913	7490	NO	175
NC_021696.1	Gnomon	non_coding	15027914	15033164	NA	NA	5250
NC_021684.1	Gnomon	exon	15033165	15033430	7492	NO	265
NC_021684.1	Gnomon	intron	15033431	15037350	7493	NO	3919
NC_021684.1	Gnomon	exon	15037351	15037485	7494	NO	134
NC_021684.1	Gnomon	intron	15037486	15037995	7495	NO	509
NC_021684.1	Gnomon	exon	15037996	15038106	7496	NO	110
NC_021696.1	Gnomon	non_coding	15038107	15260197	NA	NA	222090
NC_021684.1	Gnomon	exon	15260198	15260382	7498	NO	184
NC_021684.1	Gnomon	intron	15260383	15260383	7499	NO	0
NC_021684.1	Gnomon	exon	15260384	15261024	7500	NO	640
NC_021684.1	Gnomon	intron	15261025	15264677	7501	NO	3652
NC_021684.1	Gnomon	exon	15264678	15264816	7502	NO	138
NC_021684.1	Gnomon	intron	15264817	15266138	7503	NO	1321
NC_021684.1	Gnomon	exon	15266139	15266282	7504	NO	143
NC_021684.1	Gnomon	intron	15266283	15267277	7505	NO	994
NC_021684.1	Gnomon	exon	15267278	15267338	7506	NO	60
NC_021684.1	Gnomon	intron	15267339	15267456	7507	NO	117
NC_021684.1	Gnomon	exon	15267457	15267547	7508	NO	90
NC_021684.1	Gnomon	intron	15267548	15272339	7509	NO	4791
NC_021684.1	Gnomon	exon	15272340	15272507	7510	NO	167
NC_021684.1	Gnomon	intron	15272508	15275638	7511	NO	3130
NC_021684.1	Gnomon	exon	15275639	15275932	7512	NO	293
NC_021684.1	Gnomon	intron	15275933	15280644	7513	NO	4711
NC_021684.1	Gnomon	exon	15280645	15280837	7514	NO	192
NC_021684.1	Gnomon	intron	15280838	15281750	7515	NO	912
NC_021684.1	Gnomon	exon	15281751	15281842	7516	NO	91
NC_021684.1	Gnomon	intron	15281843	15284460	7517	NO	2617
NC_021684.1	Gnomon	exon	15284461	15284538	7518	NO	77
NC_021684.1	Gnomon	intron	15284539	15290187	7519	NO	5648
NC_021684.1	Gnomon	exon	15290188	15290404	7520	NO	216
NC_021684.1	Gnomon	intron	15290405	15297970	7521	NO	7565
NC_021684.1	Gnomon	exon	15297971	15298002	7522	NO	31
NC_021684.1	Gnomon	intron	15298003	15315000	7523	NO	16997
NC_021684.1	Gnomon	exon	15315001	15315621	7524	NO	620
NC_021684.1	Gnomon	intron	15315622	15317385	7525	NO	1763
NC_021684.1	Gnomon	exon	15317386	15317568	7526	NO	182
NC_021684.1	Gnomon	intron	15317569	15320327	7527	NO	2758
NC_021684.1	Gnomon	exon	15320328	15320420	7528	NO	92
NC_021684.1	Gnomon	intron	15320421	15321433	7529	NO	1012
NC_021684.1	Gnomon	exon	15321434	15321522	7530	NO	88
NC_021684.1	Gnomon	intron	15321523	15323781	7531	NO	2258
NC_021684.1	Gnomon	exon	15323782	15323839	7532	NO	57
NC_021684.1	Gnomon	intron	15323840	15329265	7533	NO	5425
NC_021684.1	Gnomon	exon	15329266	15329304	7534	NO	38
NC_021684.1	Gnomon	intron	15329305	15332081	7535	NO	2776
NC_021684.1	Gnomon	exon	15332082	15332164	7536	NO	82
NC_021684.1	Gnomon	intron	15332165	15335838	7537	NO	3673
NC_021684.1	Gnomon	exon	15335839	15336049	7538	NO	210
NC_021684.1	Gnomon	intron	15336050	15340204	7539	NO	4154
NC_021684.1	Gnomon	exon	15340205	15340411	7540	NO	206
NC_021684.1	Gnomon	intron	15340412	15351984	7541	NO	11572
NC_021684.1	Gnomon	exon	15351985	15352104	7542	NO	119
NC_021684.1	Gnomon	intron	15352105	15441018	7543	NO	88913
NC_021684.1	Gnomon	exon	15441019	15441135	7544	NO	116
NC_021684.1	Gnomon	intron	15441136	15559575	7545	NO	118439
NC_021684.1	Gnomon	exon	15559576	15559844	7546	NO	268
NC_021696.1	Gnomon	non_coding	15559845	15693250	NA	NA	133405
NC_021684.1	Gnomon	exon	15693251	15693398	7548	NO	147
NC_021684.1	Gnomon	intron	15693399	15697403	7549	NO	4004
NC_021684.1	Gnomon	exon	15697404	15697560	7550	NO	156
NC_021684.1	Gnomon	intron	15697561	15699105	7551	NO	1544
NC_021684.1	Gnomon	exon	15699106	15699215	7552	NO	109
NC_021684.1	Gnomon	intron	15699216	15712420	7553	NO	13204
NC_021684.1	Gnomon	exon	15712421	15712525	7554	NO	104
NC_021684.1	Gnomon	intron	15712526	15713725	7555	NO	1199
NC_021684.1	Gnomon	exon	15713726	15713773	7556	NO	47
NC_021684.1	Gnomon	intron	15713774	15757480	7557	NO	43706
NC_021684.1	Gnomon	exon	15757481	15757525	7558	NO	44
NC_021684.1	Gnomon	intron	15757526	15768372	7559	NO	10846
NC_021684.1	Gnomon	exon	15768373	15768442	7560	NO	69
NC_021684.1	Gnomon	intron	15768443	15776824	7561	NO	8381
NC_021684.1	Gnomon	exon	15776825	15776889	7562	NO	64
NC_021684.1	Gnomon	intron	15776890	15778351	7563	NO	1461
NC_021684.1	Gnomon	exon	15778352	15778425	7564	NO	73
NC_021684.1	Gnomon	intron	15778426	15783029	7565	NO	4603
NC_021684.1	Gnomon	exon	15783030	15784895	7566	NO	1865
NC_021696.1	Gnomon	non_coding	15784896	15789760	NA	NA	4864
NC_021684.1	Gnomon	exon	15789761	15790036	7568	NO	275
NC_021684.1	Gnomon	intron	15790037	15790236	7569	NO	199
NC_021684.1	Gnomon	exon	15790237	15790512	7570	NO	275
NC_021684.1	Gnomon	intron	15790513	15792672	7571	NO	2159
NC_021684.1	Gnomon	exon	15792673	15792819	7572	NO	146
NC_021684.1	Gnomon	intron	15792820	15793404	7573	NO	584
NC_021684.1	Gnomon	exon	15793405	15793527	7574	NO	122
NC_021684.1	Gnomon	intron	15793528	15794742	7575	NO	1214
NC_021684.1	Gnomon	exon	15794743	15795162	7576	NO	419
NC_021684.1	Gnomon	intron	15795163	15796245	7577	NO	1082
NC_021684.1	Gnomon	exon	15796246	15796527	7578	NO	281
NC_021684.1	Gnomon	intron	15796528	15798805	7579	NO	2277
NC_021684.1	Gnomon	exon	15798806	15799126	7580	NO	320
NC_021684.1	Gnomon	intron	15799127	15801045	7581	NO	1918
NC_021684.1	Gnomon	exon	15801046	15801209	7582	NO	163
NC_021684.1	Gnomon	intron	15801210	15803025	7583	NO	1815
NC_021684.1	Gnomon	exon	15803026	15803097	7584	NO	71
NC_021684.1	Gnomon	intron	15803098	15804378	7585	NO	1280
NC_021684.1	Gnomon	exon	15804379	15804450	7586	NO	71
NC_021684.1	Gnomon	intron	15804451	15810578	7587	NO	6127
NC_021684.1	Gnomon	exon	15810579	15810659	7588	NO	80
NC_021684.1	Gnomon	intron	15810660	15814259	7589	NO	3599
NC_021684.1	Gnomon	exon	15814260	15814403	7590	NO	143
NC_021684.1	Gnomon	intron	15814404	15818747	7591	NO	4343
NC_021684.1	Gnomon	exon	15818748	15818891	7592	NO	143
NC_021684.1	Gnomon	intron	15818892	15819727	7593	NO	835
NC_021684.1	Gnomon	exon	15819728	15819871	7594	NO	143
NC_021684.1	Gnomon	intron	15819872	15822059	7595	NO	2187
NC_021684.1	Gnomon	exon	15822060	15822203	7596	NO	143
NC_021684.1	Gnomon	intron	15822204	15823271	7597	NO	1067
NC_021684.1	Gnomon	exon	15823272	15823409	7598	NO	137
NC_021684.1	Gnomon	intron	15823410	15841127	7599	NO	17717
NC_021684.1	Gnomon	exon	15841128	15841202	7600	NO	74
NC_021684.1	Gnomon	intron	15841203	15845851	7601	NO	4648
NC_021684.1	Gnomon	exon	15845852	15845923	7602	NO	71
NC_021684.1	Gnomon	intron	15845924	15879494	7603	NO	33570
NC_021684.1	Gnomon	exon	15879495	15879570	7604	NO	75
NC_021684.1	Gnomon	intron	15879571	15882581	7605	NO	3010
NC_021684.1	Gnomon	exon	15882582	15882591	7606	NO	9
NC_021696.1	Gnomon	non_coding	15882592	15994939	NA	NA	112347
NC_021684.1	Gnomon	exon	15994940	15995088	7608	NO	148
NC_021684.1	Gnomon	intron	15995089	15995693	7609	NO	604
NC_021684.1	Gnomon	exon	15995694	15996808	7610	NO	1114
NC_021684.1	Gnomon	intron	15996809	15999210	7611	NO	2401
NC_021684.1	Gnomon	exon	15999211	16001900	7612	NO	2689
NC_021696.1	Gnomon	non_coding	16001901	16009125	NA	NA	7224
NC_021684.1	Gnomon	exon	16009126	16009269	7614	NO	143
NC_021684.1	Gnomon	intron	16009270	16012095	7615	NO	2825
NC_021684.1	Gnomon	exon	16012096	16012354	7616	NO	258
NC_021684.1	Gnomon	intron	16012355	16012577	7617	NO	222
NC_021684.1	Gnomon	exon	16012578	16012835	7618	NO	257
NC_021684.1	Gnomon	intron	16012836	16021837	7619	NO	9001
NC_021684.1	Gnomon	exon	16021838	16021940	7620	NO	102
NC_021684.1	Gnomon	intron	16021941	16023222	7621	NO	1281
NC_021684.1	Gnomon	exon	16023223	16023466	7622	NO	243
NC_021684.1	Gnomon	intron	16023467	16036907	7623	NO	13440
NC_021684.1	Gnomon	exon	16036908	16037051	7624	NO	143
NC_021684.1	Gnomon	intron	16037052	16045252	7625	NO	8200
NC_021684.1	Gnomon	exon	16045253	16046101	7626	NO	848
NC_021684.1	Gnomon	intron	16046102	16048506	7627	NO	2404
NC_021684.1	Gnomon	exon	16048507	16050382	7628	NO	1875
NC_021696.1	Gnomon	non_coding	16050383	16146965	NA	NA	96582
NC_021684.1	Gnomon	exon	16146966	16148923	7630	NO	1957
NC_021684.1	Gnomon	intron	16148924	16156048	7631	NO	7124
NC_021684.1	Gnomon	exon	16156049	16156169	7632	NO	120
NC_021684.1	Gnomon	intron	16156170	16197303	7633	NO	41133
NC_021684.1	Gnomon	exon	16197304	16197446	7634	NO	142
NC_021684.1	Gnomon	intron	16197447	16198951	7635	NO	1504
NC_021684.1	Gnomon	exon	16198952	16199113	7636	NO	161
NC_021684.1	Gnomon	intron	16199114	16202470	7637	NO	3356
NC_021684.1	Gnomon	exon	16202471	16202567	7638	NO	96
NC_021684.1	Gnomon	intron	16202568	16205036	7639	NO	2468
NC_021684.1	Gnomon	exon	16205037	16205126	7640	NO	89
NC_021684.1	Gnomon	intron	16205127	16206088	7641	NO	961
NC_021684.1	Gnomon	exon	16206089	16206241	7642	NO	152
NC_021684.1	Gnomon	intron	16206242	16212494	7643	NO	6252
NC_021684.1	Gnomon	exon	16212495	16212585	7644	NO	90
NC_021684.1	Gnomon	intron	16212586	16212710	7645	NO	124
NC_021684.1	Gnomon	exon	16212711	16212810	7646	NO	99
NC_021684.1	Gnomon	intron	16212811	16242239	7647	NO	29428
NC_021684.1	Gnomon	exon	16242240	16242397	7648	NO	157
NC_021696.1	Gnomon	non_coding	16242398	16361086	NA	NA	118688
NC_021684.1	Gnomon	exon	16361087	16361165	7650	NO	78
NC_021684.1	Gnomon	intron	16361166	16364324	7651	NO	3158
NC_021684.1	Gnomon	exon	16364325	16364387	7652	NO	62
NC_021684.1	Gnomon	intron	16364388	16364416	7653	NO	28
NC_021684.1	Gnomon	exon	16364417	16364444	7654	NO	27
NC_021684.1	Gnomon	intron	16364445	16366811	7655	NO	2366
NC_021684.1	Gnomon	exon	16366812	16366908	7656	NO	96
NC_021684.1	Gnomon	intron	16366909	16372436	7657	NO	5527
NC_021684.1	Gnomon	exon	16372437	16372529	7658	NO	92
NC_021684.1	Gnomon	intron	16372530	16374598	7659	NO	2068
NC_021684.1	Gnomon	exon	16374599	16374719	7660	NO	120
NC_021684.1	Gnomon	intron	16374720	16539684	7661	NO	164964
NC_021684.1	Gnomon	exon	16539685	16539825	7662	NO	140
NC_021684.1	Gnomon	intron	16539826	16576950	7663	NO	37124
NC_021684.1	Gnomon	exon	16576951	16577075	7664	NO	124
NC_021684.1	Gnomon	intron	16577076	16581060	7665	NO	3984
NC_021684.1	Gnomon	exon	16581061	16581379	7666	NO	318
NC_021696.1	Gnomon	non_coding	16581380	16640465	NA	NA	59085
NC_021684.1	Gnomon	exon	16640466	16640609	7668	NO	143
NC_021684.1	Gnomon	intron	16640610	16647635	7669	NO	7025
NC_021684.1	Gnomon	exon	16647636	16647706	7670	NO	70
NC_021684.1	Gnomon	intron	16647707	16652025	7671	NO	4318
NC_021684.1	Gnomon	exon	16652026	16652109	7672	NO	83
NC_021684.1	Gnomon	intron	16652110	16655294	7673	NO	3184
NC_021684.1	Gnomon	exon	16655295	16655450	7674	NO	155
NC_021684.1	Gnomon	intron	16655451	16691044	7675	NO	35593
NC_021684.1	Gnomon	exon	16691045	16691160	7676	NO	115
NC_021684.1	Gnomon	intron	16691161	16694244	7677	NO	3083
NC_021684.1	Gnomon	exon	16694245	16694324	7678	NO	79
NC_021696.1	Gnomon	non_coding	16694325	16745264	NA	NA	50939
NC_021684.1	Gnomon	exon	16745265	16745501	7680	NO	236
NC_021684.1	Gnomon	intron	16745502	16745879	7681	NO	377
NC_021684.1	Gnomon	exon	16745880	16745982	7682	NO	102
NC_021684.1	Gnomon	intron	16745983	16746920	7683	NO	937
NC_021684.1	Gnomon	exon	16746921	16747040	7684	NO	119
NC_021684.1	Gnomon	intron	16747041	16748009	7685	NO	968
NC_021684.1	Gnomon	exon	16748010	16748071	7686	NO	61
NC_021684.1	Gnomon	intron	16748072	16748889	7687	NO	817
NC_021684.1	Gnomon	exon	16748890	16748958	7688	NO	68
NC_021684.1	Gnomon	intron	16748959	16750090	7689	NO	1131
NC_021684.1	Gnomon	exon	16750091	16750177	7690	NO	86
NC_021684.1	Gnomon	intron	16750178	16750662	7691	NO	484
NC_021684.1	Gnomon	exon	16750663	16750734	7692	NO	71
NC_021684.1	Gnomon	intron	16750735	16751396	7693	NO	661
NC_021684.1	Gnomon	exon	16751397	16751489	7694	NO	92
NC_021684.1	Gnomon	intron	16751490	16754193	7695	NO	2703
NC_021684.1	Gnomon	exon	16754194	16754297	7696	NO	103
NC_021684.1	Gnomon	intron	16754298	16755485	7697	NO	1187
NC_021684.1	Gnomon	exon	16755486	16755592	7698	NO	106
NC_021684.1	Gnomon	intron	16755593	16756631	7699	NO	1038
NC_021684.1	Gnomon	exon	16756632	16756736	7700	NO	104
NC_021684.1	Gnomon	intron	16756737	16757932	7701	NO	1195
NC_021684.1	Gnomon	exon	16757933	16758027	7702	NO	94
NC_021684.1	Gnomon	intron	16758028	16758112	7703	NO	84
NC_021684.1	Gnomon	exon	16758113	16758221	7704	NO	108
NC_021684.1	Gnomon	intron	16758222	16758803	7705	NO	581
NC_021684.1	Gnomon	exon	16758804	16758904	7706	NO	100
NC_021684.1	Gnomon	intron	16758905	16759251	7707	NO	346
NC_021684.1	Gnomon	exon	16759252	16759476	7708	NO	224
NC_021684.1	Gnomon	intron	16759477	16760382	7709	NO	905
NC_021684.1	Gnomon	exon	16760383	16760429	7710	NO	46
NC_021684.1	Gnomon	intron	16760430	16760825	7711	NO	395
NC_021684.1	Gnomon	exon	16760826	16760841	7712	NO	15
NC_021684.1	Gnomon	intron	16760842	16760897	7713	NO	55
NC_021684.1	Gnomon	exon	16760898	16760934	7714	NO	36
NC_021684.1	Gnomon	intron	16760935	16760955	7715	NO	20
NC_021684.1	Gnomon	exon	16760956	16760964	7716	NO	8
NC_021696.1	Gnomon	non_coding	16760965	16762499	NA	NA	1534
NC_021684.1	Gnomon	exon	16762500	16764961	7718	NO	2461
NC_021684.1	Gnomon	intron	16764962	16765778	7719	NO	816
NC_021684.1	Gnomon	exon	16765779	16765904	7720	NO	125
NC_021684.1	Gnomon	intron	16765905	16766193	7721	NO	288
NC_021684.1	Gnomon	exon	16766194	16766340	7722	NO	146
NC_021684.1	Gnomon	intron	16766341	16766797	7723	NO	456
NC_021684.1	Gnomon	exon	16766798	16766908	7724	NO	110
NC_021684.1	Gnomon	intron	16766909	16767886	7725	NO	977
NC_021684.1	Gnomon	exon	16767887	16767979	7726	NO	92
NC_021684.1	Gnomon	intron	16767980	16768057	7727	NO	77
NC_021684.1	Gnomon	exon	16768058	16768127	7728	NO	69
NC_021684.1	Gnomon	intron	16768128	16768381	7729	NO	253
NC_021684.1	Gnomon	exon	16768382	16768574	7730	NO	192
NC_021684.1	Gnomon	intron	16768575	16769283	7731	NO	708
NC_021684.1	Gnomon	exon	16769284	16769440	7732	NO	156
NC_021684.1	Gnomon	intron	16769441	16770062	7733	NO	621
NC_021684.1	Gnomon	exon	16770063	16770155	7734	NO	92
NC_021684.1	Gnomon	intron	16770156	16770596	7735	NO	440
NC_021684.1	Gnomon	exon	16770597	16770753	7736	NO	156
NC_021684.1	Gnomon	intron	16770754	16770904	7737	NO	150
NC_021684.1	Gnomon	exon	16770905	16771071	7738	NO	166
NC_021684.1	Gnomon	intron	16771072	16771750	7739	NO	678
NC_021684.1	Gnomon	exon	16771751	16771893	7740	NO	142
NC_021684.1	Gnomon	intron	16771894	16772540	7741	NO	646
NC_021684.1	Gnomon	exon	16772541	16772646	7742	NO	105
NC_021684.1	Gnomon	intron	16772647	16773541	7743	NO	894
NC_021684.1	Gnomon	exon	16773542	16773668	7744	NO	126
NC_021684.1	Gnomon	intron	16773669	16774512	7745	NO	843
NC_021684.1	Gnomon	exon	16774513	16774616	7746	NO	103
NC_021684.1	Gnomon	intron	16774617	16775455	7747	NO	838
NC_021684.1	Gnomon	exon	16775456	16776696	7748	NO	1240
NC_021684.1	Gnomon	intron	16776697	16778687	7749	NO	1990
NC_021684.1	Gnomon	exon	16778688	16778896	7750	NO	208
NC_021696.1	Gnomon	non_coding	16778897	16780289	NA	NA	1392
NC_021684.1	Gnomon	exon	16780290	16781083	7752	NO	793
NC_021684.1	Gnomon	intron	16781084	16781528	7753	NO	444
NC_021684.1	Gnomon	exon	16781529	16781583	7754	NO	54
NC_021684.1	Gnomon	intron	16781584	16781695	7755	NO	111
NC_021684.1	Gnomon	exon	16781696	16781759	7756	NO	63
NC_021684.1	Gnomon	intron	16781760	16781887	7757	NO	127
NC_021684.1	Gnomon	exon	16781888	16781988	7758	NO	100
NC_021684.1	Gnomon	intron	16781989	16782488	7759	NO	499
NC_021684.1	Gnomon	exon	16782489	16782570	7760	NO	81
NC_021684.1	Gnomon	intron	16782571	16782649	7761	NO	78
NC_021684.1	Gnomon	exon	16782650	16782686	7762	NO	36
NC_021684.1	Gnomon	intron	16782687	16783111	7763	NO	424
NC_021684.1	Gnomon	exon	16783112	16783165	7764	NO	53
NC_021684.1	Gnomon	intron	16783166	16783959	7765	NO	793
NC_021684.1	Gnomon	exon	16783960	16784073	7766	NO	113
NC_021684.1	Gnomon	intron	16784074	16784634	7767	NO	560
NC_021684.1	Gnomon	exon	16784635	16784737	7768	NO	102
NC_021684.1	Gnomon	intron	16784738	16784855	7769	NO	117
NC_021684.1	Gnomon	exon	16784856	16785011	7770	NO	155
NC_021684.1	Gnomon	intron	16785012	16785925	7771	NO	913
NC_021684.1	Gnomon	exon	16785926	16785990	7772	NO	64
NC_021684.1	Gnomon	intron	16785991	16786274	7773	NO	283
NC_021684.1	Gnomon	exon	16786275	16786318	7774	NO	43
NC_021684.1	Gnomon	intron	16786319	16786925	7775	NO	606
NC_021684.1	Gnomon	exon	16786926	16787006	7776	NO	80
NC_021684.1	Gnomon	intron	16787007	16787549	7777	NO	542
NC_021684.1	Gnomon	exon	16787550	16787632	7778	NO	82
NC_021684.1	Gnomon	intron	16787633	16789148	7779	NO	1515
NC_021684.1	Gnomon	exon	16789149	16789229	7780	NO	80
NC_021684.1	Gnomon	intron	16789230	16790156	7781	NO	926
NC_021684.1	Gnomon	exon	16790157	16790277	7782	NO	120
NC_021684.1	Gnomon	intron	16790278	16793030	7783	NO	2752
NC_021684.1	Gnomon	exon	16793031	16793072	7784	NO	41
NC_021684.1	Gnomon	intron	16793073	16793178	7785	NO	105
NC_021684.1	Gnomon	exon	16793179	16793219	7786	NO	40
NC_021696.1	Gnomon	non_coding	16793220	16794895	NA	NA	1675
NC_021684.1	Gnomon	exon	16794896	16795161	7788	NO	265
NC_021684.1	Gnomon	intron	16795162	16795336	7789	NO	174
NC_021684.1	Gnomon	exon	16795337	16795534	7790	NO	197
NC_021684.1	Gnomon	intron	16795535	16802917	7791	NO	7382
NC_021684.1	Gnomon	exon	16802918	16803135	7792	NO	217
NC_021684.1	Gnomon	intron	16803136	16803454	7793	NO	318
NC_021684.1	Gnomon	exon	16803455	16805191	7794	NO	1736
NC_021696.1	Gnomon	non_coding	16805192	16807037	NA	NA	1845
NC_021684.1	Gnomon	exon	16807038	16807545	7796	NO	507
NC_021684.1	Gnomon	intron	16807546	16809680	7797	NO	2134
NC_021684.1	Gnomon	exon	16809681	16810841	7798	NO	1160
NC_021684.1	Gnomon	intron	16810842	16810852	7799	NO	10
NC_021684.1	Gnomon	exon	16810853	16811132	7800	NO	279
NC_021684.1	Gnomon	intron	16811133	16812958	7801	NO	1825
NC_021684.1	Gnomon	exon	16812959	16813393	7802	NO	434
NC_021696.1	Gnomon	non_coding	16813394	16822168	NA	NA	8774
NC_021684.1	Gnomon	exon	16822169	16823875	7804	NO	1706
NC_021684.1	Gnomon	intron	16823876	16824849	7805	NO	973
NC_021684.1	Gnomon	exon	16824850	16824982	7806	NO	132
NC_021684.1	Gnomon	intron	16824983	16825544	7807	NO	561
NC_021684.1	Gnomon	exon	16825545	16826350	7808	NO	805
NC_021684.1	Gnomon	intron	16826351	16827068	7809	NO	717
NC_021684.1	Gnomon	exon	16827069	16827194	7810	NO	125
NC_021684.1	Gnomon	intron	16827195	16828320	7811	NO	1125
NC_021684.1	Gnomon	exon	16828321	16828468	7812	NO	147
NC_021684.1	Gnomon	intron	16828469	16829923	7813	NO	1454
NC_021684.1	Gnomon	exon	16829924	16829980	7814	NO	56
NC_021684.1	Gnomon	intron	16829981	16832590	7815	NO	2609
NC_021684.1	Gnomon	exon	16832591	16832819	7816	NO	228
NC_021684.1	Gnomon	intron	16832820	16834010	7817	NO	1190
NC_021684.1	Gnomon	exon	16834011	16834130	7818	NO	119
NC_021684.1	Gnomon	intron	16834131	16834209	7819	NO	78
NC_021684.1	Gnomon	exon	16834210	16834343	7820	NO	133
NC_021684.1	Gnomon	intron	16834344	16834471	7821	NO	127
NC_021684.1	Gnomon	exon	16834472	16834613	7822	NO	141
NC_021684.1	Gnomon	intron	16834614	16835091	7823	NO	477
NC_021684.1	Gnomon	exon	16835092	16835230	7824	NO	138
NC_021684.1	Gnomon	intron	16835231	16835625	7825	NO	394
NC_021684.1	Gnomon	exon	16835626	16835702	7826	NO	76
NC_021684.1	Gnomon	intron	16835703	16845246	7827	NO	9543
NC_021684.1	Gnomon	exon	16845247	16845333	7828	NO	86
NC_021684.1	Gnomon	intron	16845334	16846221	7829	NO	887
NC_021684.1	Gnomon	exon	16846222	16846279	7830	NO	57
NC_021684.1	Gnomon	intron	16846280	16847326	7831	NO	1046
NC_021684.1	Gnomon	exon	16847327	16847392	7832	NO	65
NC_021684.1	Gnomon	intron	16847393	16848571	7833	NO	1178
NC_021684.1	Gnomon	exon	16848572	16848655	7834	NO	83
NC_021684.1	Gnomon	intron	16848656	16861949	7835	NO	13293
NC_021684.1	Gnomon	exon	16861950	16861972	7836	NO	22
NC_021684.1	Gnomon	intron	16861973	16862901	7837	NO	928
NC_021684.1	Gnomon	exon	16862902	16862958	7838	NO	56
NC_021684.1	Gnomon	intron	16862959	16874487	7839	NO	11528
NC_021684.1	Gnomon	exon	16874488	16874572	7840	NO	84
NC_021684.1	Gnomon	intron	16874573	16877732	7841	NO	3159
NC_021684.1	Gnomon	exon	16877733	16877825	7842	NO	92
NC_021684.1	Gnomon	intron	16877826	16878717	7843	NO	891
NC_021684.1	Gnomon	exon	16878718	16878812	7844	NO	94
NC_021684.1	Gnomon	intron	16878813	16879518	7845	NO	705
NC_021684.1	Gnomon	exon	16879519	16879584	7846	NO	65
NC_021684.1	Gnomon	intron	16879585	16913680	7847	NO	34095
NC_021684.1	Gnomon	exon	16913681	16913774	7848	NO	93
NC_021696.1	Gnomon	non_coding	16913775	16992857	NA	NA	79082
NC_021684.1	Gnomon	exon	16992858	16992956	7850	NO	98
NC_021684.1	Gnomon	intron	16992957	16993298	7851	NO	341
NC_021684.1	Gnomon	exon	16993299	16993374	7852	NO	75
NC_021684.1	Gnomon	intron	16993375	17036562	7853	NO	43187
NC_021684.1	Gnomon	exon	17036563	17036583	7854	NO	20
NC_021684.1	Gnomon	intron	17036584	17042349	7855	NO	5765
NC_021684.1	Gnomon	exon	17042350	17042399	7856	NO	49
NC_021684.1	Gnomon	intron	17042400	17048440	7857	NO	6040
NC_021684.1	Gnomon	exon	17048441	17048687	7858	NO	246
NC_021684.1	Gnomon	intron	17048688	17068737	7859	NO	20049
NC_021684.1	Gnomon	exon	17068738	17068892	7860	NO	154
NC_021684.1	Gnomon	intron	17068893	17068943	7861	NO	50
NC_021684.1	Gnomon	exon	17068944	17069238	7862	NO	294
NC_021684.1	Gnomon	intron	17069239	17069283	7863	NO	44
NC_021684.1	Gnomon	exon	17069284	17069433	7864	NO	149
NC_021684.1	Gnomon	intron	17069434	17076685	7865	NO	7251
NC_021684.1	Gnomon	exon	17076686	17076913	7866	NO	227
NC_021684.1	Gnomon	intron	17076914	17078047	7867	NO	1133
NC_021684.1	Gnomon	exon	17078048	17078131	7868	NO	83
NC_021684.1	Gnomon	intron	17078132	17079410	7869	NO	1278
NC_021684.1	Gnomon	exon	17079411	17079506	7870	NO	95
NC_021684.1	Gnomon	intron	17079507	17085056	7871	NO	5549
NC_021684.1	Gnomon	exon	17085057	17085174	7872	NO	117
NC_021684.1	Gnomon	intron	17085175	17087766	7873	NO	2591
NC_021684.1	Gnomon	exon	17087767	17087823	7874	NO	56
NC_021684.1	Gnomon	intron	17087824	17088814	7875	NO	990
NC_021684.1	Gnomon	exon	17088815	17088890	7876	NO	75
NC_021684.1	Gnomon	intron	17088891	17089956	7877	NO	1065
NC_021684.1	Gnomon	exon	17089957	17090104	7878	NO	147
NC_021684.1	Gnomon	intron	17090105	17092166	7879	NO	2061
NC_021684.1	Gnomon	exon	17092167	17092704	7880	NO	537
NC_021696.1	Gnomon	non_coding	17092705	17101803	NA	NA	9098
